communityId,unitType,unitCategory,unitNumber,status,available,moveout,priorRent,sf,pmsUnitType,offset,amenities,amenityAmount,leaseTerm,baseRent,totalConcession,effectiveRent
571a65023004565451453b92,2X2 ,2X2,02-224,Vacant Unavailable,5/1/16,4/21/16,1375,1036,305.cpr,0," 2nd Floor, Corner Unit, Dark Color Scheme, Fireplace, Renovated 2 BD, Top Floor",160,11,1550,0,1550
571a65023004565451453b92,2X2 ,2X2,10-1031,On Notice,5/16/16,4/30/16,1230,1036,305.cr,0," 2nd Floor, Corner Unit, Fireplace, Premium Renovation 2BD, Satellite, Warm Color Scheme",225,10,1615,0,1615
571a65023004565451453b92,2X2 ,2X2,11-1147,On Notice,5/29/16,5/19/16,1380,1036,305.cpr,0," 3rd Floor, Dark Color Scheme, Fireplace, Renovated 2 BD, Top Floor, View- Water",175,10,1565,0,1565
571a65023004565451453b92,2X2A ,2X2,,,,,,,,,,,,,,
571a65023004565451453b92,2X2A ,2X2,17-1723,Vacant Unavailable,4/25/16,3/20/16,1155,1049,305.c1r,0," 2nd Floor, c1 - 2x2 Rogue, Cool Color Scheme, Fireplace, Premium Renovation, Satellite",215,11,1650,0,1650
571a65023004565451453b92,2X2A ,2X2,03-312,Vacant Unavailable,4/28/16,4/17/16,1435,1049,305.c1pr,0," 1st Floor, c1 - 2x2 Rogue, Fireplace, Light Color Scheme, Renovated 2 BD, Satellite",145,11,1580,0,1580
571a65023004565451453b92,2X2A ,2X2,17-1712,On Notice,5/27/16,5/13/16,1195,1049,305.c1r,0," 1st Floor, c1 - 2x2 Rogue, Cool Color Scheme, Fireplace, Premium Renovation 2BD, Satellite",210,12,1650,0,1650
571a65023004565451453b93,1X1 ,1X1,,,,,,,,,,,,,,
571a65023004565451453b93,1X1 ,1X1,510,On Notice,5/4/16,4/24/16,1965,722,313.a1,0," 5th Floor, Patio Medium, View-Mountain",450,12,1910,0,1910
571a65023004565451453b93,1X1 ,1X1,211,On Notice,5/30/16,5/20/16,1500,722,313.a1,0," 2nd Floor, Patio Medium",150,11,1645,0,1645
571a65023004565451453b93,1X1 ,1X1,114,On Notice,6/28/16,6/18/16,1650,722,313.a1,0," 1st Floor, Patio Medium",150,10,1630,0,1630
571a65023004565451453b93,1X1 ,1X1,314,On Notice,6/28/16,6/18/16,1765,722,313.a1,0," 3rd Floor, Patio Medium, View-Mountain",325,10,1805,0,1805
571a65023004565451453b93,2X2 ,2X2,,,,,,,,,,,,,,
571a65023004565451453b93,2X2 ,2X2,306,Vacant Ready,4/22/16,12/12/15,2300,1246,313.b1,0," 3rd Floor, Patio Medium, View - North/East, View-Mountain",250,11,2260,0,2260
571a65023004565451453b93,2X2 ,2X2,319,Vacant Ready,4/22/16,11/1/15,2450,1328,313.b2,175," 3rd Floor, Partial City View, Patio Medium, View-Mountain",600,11,2610,0,2610
571a65023004565451453b93,2X2 ,2X2,506,Vacant Ready,4/22/16,1/31/16,2600,1246,313.b1,0," 5th Floor, Patio Medium, View - North/East, View-Mountain",375,11,2385,0,2385
571a65023004565451453b93,2X2 ,2X2,419,On Notice,5/22/16,5/12/16,2600,1328,313.b2,175," 4th Floor, Partial City View, Patio Medium, View-Mountain",625,10,2700,0,2700
571a65023004565451453b93,2X2 ,2X2,117,On Notice,5/23/16,5/13/16,2385,1363,313.b3,175," 1st Floor, Partial City View, Patio Medium",425,10,2500,0,2500
571a65023004565451453b93,2X2 ,2X2,219,On Notice,8/5/16,7/26/16,2450,1328,313.b2,175," 2nd Floor, Partial City View, Patio Medium",425,10,2490,0,2490
571a65023004565451453b94,1X1 ,1X1,,,,,,,,,,,,,,
571a65023004565451453b94,1X1 ,1X1,1-304,On Notice,5/5/16,4/25/16,1540,685,315.a2,0," Floor 3, View 2 Mountain",50,11,1295,0,1295
571a65023004565451453b94,1X1 ,1X1,3-106,On Notice,5/31/16,5/21/16,1086,685,315.a2,0," Floor 1, View 2 Mountain",40,10,1280,0,1280
571a65023004565451453b94,1X1R ,1X1,,,,,,,,,,,,,,
571a65023004565451453b94,1X1R ,1X1,2-105,Vacant Ready,4/22/16,4/1/16,1125,685,315.a2r,0," Floor 1, Renovated 1 BD",125,11,1270,0,1270
571a65023004565451453b94,1X1R ,1X1,8-205,Vacant Ready,4/22/16,4/2/16,1230,685,315.a2r,0," Floor 2, Renovated 1 BD",115,11,1260,0,1260
571a65023004565451453b94,1X1R ,1X1,3-307,Vacant Unavailable,5/10/16,4/10/16,1147,685,315.a2r,0," Floor 3, Renovated 1 BD, View 2 Mountain",165,10,1335,0,1335
571a65023004565451453b94,1X1R ,1X1,8-305,On Notice,6/10/16,5/10/16,1140,685,315.a2r,0," Floor 3, Renovated 1 BD",135,12,1325,0,1325
571a65023004565451453b94,1X1AR ,1X1A,,,,,,,,,,,,,,
571a65023004565451453b94,1X1AR ,1X1A,1-106,Vacant Unavailable,4/30/16,3/31/16,1188,735,315.a4r,70," Floor 1, Renovated 1 BD",195,10,1420,0,1420
571a65023004565451453b94,1X1AR ,1X1A,1-306,Vacant Unavailable,5/7/16,4/7/16,1191,735,315.a4r,70," Floor 3, Renovated 1 BD, View 2 Mountain",235,10,1465,0,1465
571a65023004565451453b94,1X1AR ,1X1A,9-208,On Notice,6/15/16,5/15/16,1095,640,315.a1r,-100," Floor 2, Renovated 1 BD, View 1 Pool",45,11,1300,0,1300
571a65023004565451453b94,1X1AR ,1X1A,5-210,On Notice,7/25/16,6/25/16,1010,640,315.a1r,-100," Floor 2, Renovated 1 BD",15,10,1265,0,1265
571a65023004565451453b94,2X2 ,2X2,,,,,,,,,,,,,,
571a65023004565451453b94,2X2 ,2X2,8-202,On Notice,5/20/16,5/10/16,1350,979,315.c2,0, Floor 2,0,11,1425,0,1425
571a65023004565451453b94,2X2 ,2X2,6-307,On Notice,7/13/16,7/3/16,1475,928,315.c1,-50, Floor 3,-30,11,1415,0,1415
571a65023004565451453b94,2X2R ,2X2,,,,,,,,,,,,,,
571a65023004565451453b94,2X2R ,2X2,1-308,Vacant Ready,4/22/16,1/24/16,1235,901,315.b1r,-70," Floor 3, Renovated 2 BD",145,12,1535,0,1535
571a65023004565451453b94,2X2R ,2X2,5-202,Vacant Ready,4/22/16,11/16/15,1305,979,315.c2r,0," Floor 2, Renovated 2 BD",195,12,1585,0,1585
571a65023004565451453b94,2X2A ,2X2A,,,,,,,,,,,,,,
571a65023004565451453b94,2X2A ,2X2A,3-208,Vacant Ready,4/22/16,12/21/15,1349,1101,315.c3,65, Floor 2,65,12,1580,0,1580
571a65023004565451453b94,2X2A ,2X2A,5-208,Vacant Ready,4/22/16,11/7/15,1254,1101,315.c3,65, Floor 2,65,12,1580,0,1580
571a65023004565451453b94,2X2A ,2X2A,3-209,On Notice,6/13/16,6/3/16,1400,1041,315.c41,0, Floor 2,0,10,1530,0,1530
571a65023004565451453b94,2X2AR ,2X2A,,,,,,,,,,,,,,
571a65023004565451453b94,2X2AR ,2X2A,2-207,Vacant Ready,4/22/16,12/18/15,993,1041,315.c41r,0," Floor 2, Renovated 2 BD, View 3 Partial",210,12,1605,0,1605
571a65023004565451453b94,2X2AR ,2X2A,6-202,Vacant Ready,4/22/16,8/1/15,1488,1041,315.c41r,0," Floor 2, Renovated 2 BD",195,12,1590,0,1590
571a65023004565451453b95,1X1 ,1x1,,,,,,,,,,,,,,
571a65023004565451453b95,1X1 ,1x1,4,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, Walk Out Patio",150,12,1370,0,1370
571a65023004565451453b95,1X1 ,1x1,5,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Corner Unit, Full Mountain View, Large Balcony, Pantry, Walk Out Patio",260,12,1480,0,1480
571a65023004565451453b95,1X1 ,1x1,7,Vacant Ready,4/22/16,3/1/16,1400,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, Pantry",140,12,1360,0,1360
571a65023004565451453b95,1X1 ,1x1,12,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," Balcony, Full Mountain View, Pantry",125,12,1345,0,1345
571a65023004565451453b95,1X1 ,1x1,112,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," Balcony, Full Mountain View, Pantry",125,12,1345,0,1345
571a65023004565451453b95,1X1 ,1x1,113,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," Full Mountain View, Large Balcony, Pantry",115,12,1335,0,1335
571a65023004565451453b95,1X1 ,1x1,119,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, Pantry",140,12,1360,0,1360
571a65023004565451453b95,1X1 ,1x1,122,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, L-Shaped Kitchen",140,12,1360,0,1360
571a65023004565451453b95,1X1 ,1x1,124,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View",125,12,1345,0,1345
571a65023004565451453b95,1X1 ,1x1,125,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, Pantry",140,12,1360,0,1360
571a65023004565451453b95,1X1 ,1x1,126,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 11 Ft. Ceilings, Balcony, Full Mountain View, Pantry",140,12,1360,0,1360
571a65023004565451453b95,1X1 ,1x1,144,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 13 Ft. Ceilings, Balcony, Corner Unit, Pantry, Walk Out Patio",180,12,1400,0,1400
571a65023004565451453b95,1X1 ,1x1,146,Vacant Ready,4/22/16,,Unknown,670,316.a,-100," 11 Ft. Ceilings, Balcony, Walk Out Patio",-25,12,1195,0,1195
571a65023004565451453b95,1X1 ,1x1,218,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Full Mountain View, L-Shaped Kitchen",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,222,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Full Mountain View, L-Shaped Kitchen",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,224,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Full Mountain View, Pantry",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,225,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Full Mountain View, Pantry",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,227,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Full Mountain View, Pantry",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,230,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Courtyard View, Inner Courtyard View, Pantry",50,12,1270,0,1270
571a65023004565451453b95,1X1 ,1x1,234,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Courtyard View, Inner Courtyard View, Pantry",50,12,1270,0,1270
571a65023004565451453b95,1X1 ,1x1,236,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, Courtyard View, Full Mountain View, Pantry",150,12,1370,0,1370
571a65023004565451453b95,1X1 ,1x1,243,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony",45,12,1265,0,1265
571a65023004565451453b95,1X1 ,1x1,250,Vacant Ready,4/22/16,4/1/16,1279,670,316.a,-100," 2nd Floor, Balcony",-55,12,1165,0,1165
571a65023004565451453b95,1X1 ,1x1,254,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 2nd Floor, Balcony, L-Shaped Kitchen",60,12,1280,0,1280
571a65023004565451453b95,1X1 ,1x1,313,Vacant Ready,4/22/16,10/1/15,1455,745,316.a1,0," 3rd Floor, Full Mountain View, Large Balcony, Pantry",135,12,1355,0,1355
571a65023004565451453b95,1X1 ,1x1,319,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 3rd Floor, Balcony, Full Mountain View, Pantry",145,12,1365,0,1365
571a65023004565451453b95,1X1 ,1x1,324,Vacant Ready,4/22/16,11/21/15,127,745,316.a1,0," 3rd Floor, Balcony, Full Mountain View, Pantry",145,12,1365,0,1365
571a65023004565451453b95,1X1 ,1x1,325,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 3rd Floor, Balcony, Full Mountain View, Pantry",145,12,1365,0,1365
571a65023004565451453b95,1X1 ,1x1,330,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 3rd Floor, Balcony, Courtyard View, Inner Courtyard View, Pantry",60,12,1280,0,1280
571a65023004565451453b95,1X1 ,1x1,344,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 3rd Floor, Balcony, Corner Unit, Pantry",145,12,1365,0,1365
571a65023004565451453b95,1X1 ,1x1,354,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 3rd Floor, Balcony, L-Shaped Kitchen",70,12,1290,0,1290
571a65023004565451453b95,1X1 ,1x1,404,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony",65,12,1285,0,1285
571a65023004565451453b95,1X1 ,1x1,418,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Full Mountain View, L-Shaped Kitchen",155,12,1375,0,1375
571a65023004565451453b95,1X1 ,1x1,430,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Courtyard View, Inner Courtyard View, Pantry",70,12,1290,0,1290
571a65023004565451453b95,1X1 ,1x1,433,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Corner Unit, Courtyard View, Inner Courtyard View, Pantry",145,12,1365,0,1365
571a65023004565451453b95,1X1 ,1x1,434,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Courtyard View, Inner Courtyard View, Pantry",70,12,1290,0,1290
571a65023004565451453b95,1X1 ,1x1,441,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Pantry",80,12,1300,0,1300
571a65023004565451453b95,1X1 ,1x1,443,Vacant Ready,4/22/16,,Unknown,745,316.a1,0," 4th Floor, Balcony, Pantry",80,12,1300,0,1300
571a65023004565451453b95,1X1 ,1x1,446,Vacant Ready,4/22/16,,Unknown,670,316.a,-100," 4th Floor, Balcony",-35,12,1185,0,1185
571a65023004565451453b95,1X1 ,1x1,447,Vacant Ready,4/22/16,,Unknown,670,316.a,-100," 4th Floor, Balcony",-35,12,1185,0,1185
571a65023004565451453b95,1X1 ,1x1,449,Vacant Ready,4/22/16,,Unknown,670,316.a,-100," 4th Floor, Balcony",-35,12,1185,0,1185
571a65023004565451453b95,1X1A ,1x1A,,,,,,,,,,,,,,
571a65023004565451453b95,1X1A ,1x1A,231,Vacant Ready,4/22/16,,Unknown,790,316.a2,0," 2nd Floor, Balcony, Inner Courtyard View, L-Shaped Kitchen",35,12,1425,0,1425
571a65023004565451453b95,1X1A ,1x1A,431,Vacant Ready,4/22/16,,Unknown,790,316.a2,0," 4th Floor, Balcony, Inner Courtyard View, L-Shaped Kitchen",55,12,1445,0,1445
571a65023004565451453b95,2X2 ,2x2,,,,,,,,,,,,,,
571a65023004565451453b95,2X2 ,2x2,2,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 11 Ft. Ceilings, Balcony, Full Mountain View, Kitchen Island, NW Corner View, Walk Out Patio",-95,12,1430,0,1430
571a65023004565451453b95,2X2 ,2x2,135,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 13 Ft. Ceilings, Balcony, Courtyard View, Full Mountain View, Pantry, Walk Out Patio",195,12,1720,0,1720
571a65023004565451453b95,2X2 ,2x2,137,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 13 Ft. Ceilings, Balcony, Full Mountain View, Pantry, Walk Out Patio",180,12,1705,0,1705
571a65023004565451453b95,2X2 ,2x2,140,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 13 Ft. Ceilings, Balcony, Pantry, Walk Out Patio",105,12,1630,0,1630
571a65023004565451453b95,2X2 ,2x2,142,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 13 Ft. Ceilings, Balcony, Pantry, Walk Out Patio",105,12,1630,0,1630
571a65023004565451453b95,2X2 ,2x2,148,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 11 Ft. Ceilings, Balcony, Kitchen Island, Walk Out Patio",-150,12,1375,0,1375
571a65023004565451453b95,2X2 ,2x2,151,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 11 Ft. Ceilings, Balcony, Kitchen Island, Walk Out Patio",-150,12,1375,0,1375
571a65023004565451453b95,2X2 ,2x2,214,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 2nd Floor, Balcony, Full Mountain View, Pantry",135,12,1660,0,1660
571a65023004565451453b95,2X2 ,2x2,215,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 2nd Floor, Balcony, Full Mountain View, Pantry",135,12,1660,0,1660
571a65023004565451453b95,2X2 ,2x2,235,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 2nd Floor, Balcony, Courtyard View, Full Mountain View, Pantry",150,12,1675,0,1675
571a65023004565451453b95,2X2 ,2x2,240,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 2nd Floor, Balcony, Pantry",60,12,1585,0,1585
571a65023004565451453b95,2X2 ,2x2,242,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 2nd Floor, Balcony, Pantry",60,12,1585,0,1585
571a65023004565451453b95,2X2 ,2x2,307,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Pantry",70,12,1595,0,1595
571a65023004565451453b95,2X2 ,2x2,314,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Full Mountain View, Pantry, Pool View",175,12,1700,0,1700
571a65023004565451453b95,2X2 ,2x2,315,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Full Mountain View, Pantry",145,12,1670,0,1670
571a65023004565451453b95,2X2 ,2x2,335,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Courtyard View, Full Mountain View, Pantry",160,12,1685,0,1685
571a65023004565451453b95,2X2 ,2x2,337,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Full Mountain View, Pantry",145,12,1670,0,1670
571a65023004565451453b95,2X2 ,2x2,340,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Pantry",70,12,1595,0,1595
571a65023004565451453b95,2X2 ,2x2,342,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Pantry",70,12,1595,0,1595
571a65023004565451453b95,2X2 ,2x2,345,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 3rd Floor, Balcony, Corner Unit",-120,12,1405,0,1405
571a65023004565451453b95,2X2 ,2x2,348,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 3rd Floor, Balcony",-195,12,1330,0,1330
571a65023004565451453b95,2X2 ,2x2,351,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 3rd Floor, Balcony",-195,12,1330,0,1330
571a65023004565451453b95,2X2 ,2x2,356,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Pantry",70,12,1595,0,1595
571a65023004565451453b95,2X2 ,2x2,357,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 3rd Floor, Balcony, Pantry",70,12,1595,0,1595
571a65023004565451453b95,2X2 ,2x2,401,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,407,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,411,Vacant Ready,4/22/16,,Unknown,900,316.c,-250," 4th Floor, Balcony, Full Mountain View, Kitchen Island",-85,12,1440,0,1440
571a65023004565451453b95,2X2 ,2x2,414,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Full Mountain View, Pantry",155,12,1680,0,1680
571a65023004565451453b95,2X2 ,2x2,415,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Full Mountain View, Pantry",155,12,1680,0,1680
571a65023004565451453b95,2X2 ,2x2,435,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Courtyard View, Full Mountain View, Pantry",170,12,1695,0,1695
571a65023004565451453b95,2X2 ,2x2,440,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,442,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,456,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,457,Vacant Ready,4/22/16,,Unknown,1110,316.c1,0," 4th Floor, Balcony, Pantry",80,12,1605,0,1605
571a65023004565451453b95,2X2 ,2x2,207,On Notice,5/11/16,5/1/16,1850,1110,316.c1,0," 2nd Floor, Balcony, Pantry",60,12,1585,0,1585
571a65023004565451453b95,2X2A ,2x2A,,,,,,,,,,,,,,
571a65023004565451453b95,2X2A ,2x2A,6,Vacant Ready,4/22/16,,Unknown,1161,316.c3,-95," 11 Ft. Ceilings, Balcony, Corner Unit, Full Mountain View, Pantry",120,12,1880,0,1880
571a65023004565451453b95,2X2A ,2x2A,105,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," Balcony, Corner Unit, Pantry",125,12,1885,0,1885
571a65023004565451453b95,2X2A ,2x2A,109,Vacant Ready,4/22/16,,Unknown,1270,316.c4,40," Corner Unit, Kitchen Island, Large Balcony, NW Corner View, Pantry, Partial Mountain View",235,12,1995,0,1995
571a65023004565451453b95,2X2A ,2x2A,205,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 2nd Floor, Balcony, Corner Unit, Pantry",135,12,1895,0,1895
571a65023004565451453b95,2X2A ,2x2A,206,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 2nd Floor, Balcony, Corner Unit, Pantry",135,12,1895,0,1895
571a65023004565451453b95,2X2A ,2x2A,216,Vacant Ready,4/22/16,,Unknown,1161,316.c3,-95," 2nd Floor, Balcony, Corner Unit, Full Mountain View, Pantry",115,12,1875,0,1875
571a65023004565451453b95,2X2A ,2x2A,238,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 2nd Floor, Balcony, Corner Unit, Full Mountain View, Pantry",210,12,1970,0,1970
571a65023004565451453b95,2X2A ,2x2A,239,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 2nd Floor, Balcony, Corner Unit, Pantry, Partial Mountain View",180,12,1940,0,1940
571a65023004565451453b95,2X2A ,2x2A,252,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 2nd Floor, Balcony, Corner Unit, Pantry",135,12,1895,0,1895
571a65023004565451453b95,2X2A ,2x2A,306,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 3rd Floor, Balcony, Corner Unit, Pantry",145,12,1905,0,1905
571a65023004565451453b95,2X2A ,2x2A,316,Vacant Ready,4/22/16,,Unknown,1161,316.c3,-95," 3rd Floor, Balcony, Corner Unit, Full Mountain View, Pantry",125,12,1885,0,1885
571a65023004565451453b95,2X2A ,2x2A,329,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 3rd Floor, Balcony, Corner Unit, Courtyard View, Pantry, Partial Mountain View",205,12,1965,0,1965
571a65023004565451453b95,2X2A ,2x2A,339,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 3rd Floor, Balcony, Corner Unit, Pantry, Partial Mountain View",190,12,1950,0,1950
571a65023004565451453b95,2X2A ,2x2A,352,Vacant Ready,4/22/16,,Unknown,1240,316.c2,0," 3rd Floor, Balcony, Corner Unit, Pantry",145,12,1905,0,1905
571a65023004565451453b95,STUD ,STUD,,,,,,,,,,,,,,
571a65023004565451453b95,STUD ,STUD,121,Vacant Ready,4/22/16,,Unknown,570,316.s,0," 11 Ft. Ceilings, Balcony, Full Mountain View",125,12,1305,0,1305
571a65023004565451453b95,STUD ,STUD,217,Vacant Ready,4/22/16,,Unknown,570,316.s,0," 2nd Floor, Balcony, Full Mountain View",120,12,1300,0,1300
571a65023004565451453b95,STUD ,STUD,221,Vacant Ready,4/22/16,,Unknown,570,316.s,0," 2nd Floor, Balcony, Full Mountain View",120,12,1300,0,1300
571a65023004565451453b95,STUD ,STUD,317,Vacant Ready,4/22/16,,Unknown,570,316.s,0," 3rd Floor, Balcony, Full Mountain View",130,12,1310,0,1310
571a65023004565451453b95,STUD ,STUD,321,Vacant Ready,4/22/16,,Unknown,570,316.s,0," 3rd Floor, Balcony, Full Mountain View",130,12,1310,0,1310
571a65023004565451453b96,1X1WI ,1X1WI,,,,,,,,,,,,,,
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0815,Vacant Unavailable,4/22/16,4/11/16,888,659,218.a2,0," 1st Floor, Plank Flooring, View Parking Lot",45,12,1330,0,1330
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0825,Vacant Ready,4/22/16,3/14/16,965,659,218.a2r,0," Renovated 1 Bed, Top Floor",160,12,1445,0,1445
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0413,Vacant Unavailable,4/27/16,4/15/16,979,659,218.a2,0," 1st Floor, Plank Flooring, View Parking Lot",25,11,1320,0,1320
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0715,On Notice,5/19/16,5/8/16,858,659,218.a2,0," 1st Floor, Plank Flooring, View Parking Lot",25,11,1335,0,1335
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0723,On Notice,5/31/16,4/30/16,925,659,218.a2r,0," Renovated 1 Bed, Top Floor, View Wetland",170,10,1470,0,1470
571a65023004565451453b96,1X1WI ,1X1WI,H218: 0133,On Notice,7/2/16,5/31/16,820,659,218.a2r,0," Renovated 1 Bed, Top Floor",160,10,1470,0,1470
571a65023004565451453b96,1X1WI ,1X1WI,H218: 1127,On Notice,7/2/16,5/31/16,1120,659,218.a2pr,0," Corner Unit, Prior Renovation 2 Bed, Quartz Countertop, Top Floor",40,10,1350,0,1350
571a65023004565451453b96,1X1WII ,1X1WII,,,,,,,,,,,,,,
571a65023004565451453b96,1X1WII ,1X1WII,H324: D208DWN,Vacant Unavailable,4/22/16,12/12/15,1055,631,324.a1r,0," Corner Unit, Renovated 1 Bed",155,12,1190,0,1190
571a65023004565451453b96,1X1WII ,1X1WII,H324: D307,Vacant Ready,4/22/16,2/29/16,1134,631,324.a1r,0," Renovated 1 Bed, Top Floor, View Wetland",170,12,1205,0,1205
571a65023004565451453b96,1X1WII ,1X1WII,H324: J104,Vacant Ready,4/22/16,4/2/16,827,631,324.a1,0," 1st Floor, Plank Flooring, View Street",40,12,1075,0,1075
571a65023004565451453b96,1X1WII ,1X1WII,H324: E107,Vacant Unavailable,5/21/16,4/20/16,904,631,324.a1r,0," 1st Floor, Corner Unit, Renovated 1 Bed, Sub-terrain, View Wetland",160,11,1195,0,1195
571a65023004565451453b96,1X1WII ,1X1WII,H324: O102,On Notice,5/27/16,4/30/16,840,631,324.a1r,0," 1st Floor, Renovated 1 Bed",160,11,1195,0,1195
